Email_ID,Sender_Domain_Reputation,Email_Subject_Type,URL_Legitimacy_Score,Attachment_Type,Email_Presentation,User_ID,Stress_Level,Curiosity_Index,Urgency_Trigger,Prior_Training,Email_Opened,Link_Clicked,Attachment_Downloaded,Reported_Phishing,Time_to_React
591,0.13882717264941014,Reward,0.7756118509253275,.pdf,Well_Formed,10,0.6565627023996523,0.6614662053236519,0,0,1,0,0,0,125.0
592,0.6408747448032146,Reward,0.9644766539008116,none,Poorly_Formed,71,0.9069855184382437,0.9032736222389142,1,1,1,0,0,0,17.0
593,0.18188008439914483,Curiosity,0.2037664591276891,.pdf,Poorly_Formed,90,0.16874943839822953,0.0985468514129424,0,1,0,0,0,1,
594,0.3456672833238632,Fear,0.5233296311947413,none,Well_Formed,158,0.968326960099255,0.23207857786616504,0,0,1,0,0,0,279.0
595,0.8967884099060118,Urgency,0.28713795808457554,.zip,Poorly_Formed,149,0.4528833604155117,0.7089000062515824,0,1,0,0,1,1,
596,0.47396164026287235,Fear,0.7928544190338394,.pdf,Poorly_Formed,126,0.9457151084410245,0.8237444619122997,0,0,1,0,1,0,177.0
597,0.6675577385210272,Curiosity,0.5775933658811575,none,Poorly_Formed,188,0.676820043630047,0.8570290283305779,0,1,1,0,0,0,279.0
598,0.17231987120162984,Urgency,0.6345824175503038,.zip,Poorly_Formed,97,0.30158686987355154,0.4151071768549326,1,1,0,0,0,1,
599,0.19228901880867078,Curiosity,0.7979141596158941,.zip,Poorly_Formed,74,0.18830252491710642,0.08933990229186684,0,1,0,0,0,1,
600,0.04086861626647886,Curiosity,0.3959704726624549,.pdf,Poorly_Formed,115,0.3037350462250994,0.4377814772996199,1,1,0,0,0,1,
601,0.16893506307216455,Reward,0.9150900684070432,.zip,Well_Formed,191,0.09301740926267499,0.23073459020705378,0,1,0,0,0,1,
602,0.2785903390319586,Urgency,0.53302886724614,none,Poorly_Formed,170,0.14386796634332977,0.29119645499662417,1,0,0,0,0,0,
603,0.17701048427674682,Reward,0.157954822835348,none,Well_Formed,51,0.10466044034648114,0.7722675568375058,0,0,0,0,0,0,
604,0.08870253375705561,Urgency,0.6958991181688025,.pdf,Poorly_Formed,192,0.42294354374155774,0.07552708602588687,1,1,0,0,0,1,
605,0.12063587110060081,Curiosity,0.7932613504382544,.zip,Poorly_Formed,56,0.7955783762575864,0.8275812174807021,0,0,1,0,1,0,209.0
606,0.46077876803272577,Curiosity,0.31676167706752667,.pdf,Well_Formed,41,0.1413835542163402,0.42766908582416907,1,0,0,0,0,0,
607,0.2063337184057925,Fear,0.857179256998753,none,Well_Formed,32,0.13032043317233588,0.5960639311005951,1,1,0,0,0,1,
608,0.36426986104807546,Urgency,0.9061432547657664,.zip,Poorly_Formed,15,0.6434289495173308,0.089652231235679,0,1,0,0,0,0,
609,0.5034172708548569,Reward,0.2769044873778089,.pdf,Well_Formed,62,0.19718298196806627,0.33735907835727963,0,0,0,0,0,0,
610,0.6903948286293653,Fear,0.9835214727152221,.pdf,Well_Formed,155,0.0976100381089916,0.08970091901484578,0,0,0,0,0,0,
611,0.039312139841098936,Fear,0.14071152804875842,.pdf,Well_Formed,28,0.16684857820557764,0.9615437228811096,1,0,0,0,1,0,
612,0.7994103989090426,Fear,0.20201566840248997,.zip,Well_Formed,64,0.9237313958767761,0.8072616493262504,0,0,1,0,1,0,198.0
613,0.6279003894909078,Reward,0.18422483923802613,none,Poorly_Formed,187,0.8214712527761908,0.4596327543564602,0,0,1,0,0,0,153.0
614,0.08175903194887191,Fear,0.8939897100078704,.zip,Poorly_Formed,186,0.3540645623550941,0.2236025483236711,0,1,0,0,0,1,
615,0.8735786241067772,Reward,0.6542925523249619,.zip,Well_Formed,130,0.6558207673273928,0.9334551052498522,0,0,1,0,1,0,33.0
616,0.9208724005318132,Fear,0.15210428322227287,none,Poorly_Formed,127,0.5372756736680381,0.34459659572697177,1,0,0,0,0,0,
617,0.06107795985486375,Reward,0.440323418368349,none,Well_Formed,36,0.6771242634825639,0.16098443168737475,0,0,0,0,0,0,
618,0.2768776481472037,Curiosity,0.615298025069802,.zip,Poorly_Formed,114,0.6826711524627593,0.5631643884539549,1,1,1,1,0,0,57.0
619,0.8062012797930613,Curiosity,0.08346408498938329,.zip,Poorly_Formed,199,0.6287340150599929,0.9437741203448161,1,0,1,0,1,0,283.0
620,0.7482596903836584,Curiosity,0.8824163684073387,.zip,Well_Formed,13,0.2661013685373086,0.003830290500322575,0,0,0,0,0,0,
621,0.18452101935637732,Curiosity,0.8036035354415352,.zip,Poorly_Formed,15,0.03900642076281813,0.23812484325399874,1,0,0,0,0,0,
622,0.2093493233367103,Curiosity,0.5052067735766382,.zip,Well_Formed,89,0.4555667819901088,0.9384476404104076,0,1,1,0,1,1,14.0
623,0.370472102791382,Fear,0.9671266152591704,.zip,Well_Formed,188,0.8909738846907038,0.17108596685716204,1,1,0,1,0,0,
624,0.4845229851910213,Fear,0.4177609792750997,.pdf,Well_Formed,22,0.5694972585185759,0.11324345163981986,0,0,0,0,0,0,
625,0.618254771530296,Fear,0.9841103190364978,none,Well_Formed,191,0.8323910417019079,0.5701872157998045,1,0,1,0,0,0,222.0
626,0.3689136395697724,Reward,0.6679199988036271,.pdf,Well_Formed,74,0.9916243429612281,0.8618438232948299,0,0,1,0,1,0,179.0
627,0.4625347161331479,Reward,0.6346712732539415,.pdf,Well_Formed,25,0.16361620413827627,0.47710981769392613,0,1,0,0,0,1,
628,0.7474709381337565,Reward,0.165954895295785,.zip,Well_Formed,101,0.6917776391419823,0.9945642566845248,0,1,1,0,1,0,256.0
629,0.0366832028905979,Reward,0.881927758304644,none,Poorly_Formed,176,0.6742935737000246,0.6791716995379928,0,0,1,0,0,0,299.0
630,0.25243694434402075,Curiosity,0.42748968792061515,none,Poorly_Formed,171,0.9799554473582784,0.07407490721044774,1,0,0,1,0,0,
631,0.7133495858845524,Curiosity,0.16223340578247936,none,Poorly_Formed,117,0.9856007339528003,0.9928321316819754,0,0,1,0,0,0,25.0
632,0.8952068376871993,Curiosity,0.01260751997575904,none,Poorly_Formed,166,0.6866786117241295,0.40789423678019043,1,0,0,0,0,0,
633,0.5116774421156661,Urgency,0.5597556836383826,none,Well_Formed,41,0.24361479198219427,0.28740253384548253,0,1,0,0,0,1,
634,0.5321134852653157,Fear,0.5273996221226763,.pdf,Well_Formed,173,0.798555838130599,0.5578791835778856,1,0,1,0,0,0,237.0
635,0.10717201133977605,Reward,0.7193536223691586,.zip,Well_Formed,88,0.1070291342110381,0.3043075918208643,0,0,0,0,0,0,
636,0.44741236682345464,Reward,0.8902580530178021,.pdf,Poorly_Formed,168,0.7806993041716287,0.08645750712015232,0,0,0,0,0,0,
637,0.5326172664550232,Curiosity,0.07940658464302952,none,Well_Formed,110,0.9101961241446964,0.0014283430791767193,0,1,0,0,0,0,
638,0.24247050363472966,Reward,0.7314964903403623,none,Poorly_Formed,120,0.38283339476843525,0.4495833529202623,1,1,0,0,0,1,
639,0.26924323094938096,Reward,0.18741194409758222,.pdf,Well_Formed,97,0.6306352949830805,0.8368634222265923,0,0,1,0,1,0,97.0
640,0.37728416310462265,Fear,0.858177053157164,.zip,Well_Formed,145,0.4301427320968263,0.5723151856300766,1,0,0,0,0,0,
641,0.02007119777772637,Curiosity,0.8190635138616561,.pdf,Poorly_Formed,57,0.43776505498812845,0.9992072989434408,1,0,1,1,1,0,286.0
642,0.3220791655831783,Fear,0.5407937549855444,none,Poorly_Formed,130,0.31037088910812005,0.28684664564719997,0,0,0,0,0,0,
643,0.21144800699654465,Urgency,0.7102427986233115,.pdf,Poorly_Formed,96,0.7621296204503246,0.28045506476005533,1,0,0,1,0,0,
644,0.32749735217791465,Urgency,0.3143501131837484,.pdf,Well_Formed,121,0.9361765641665052,0.1597494602339442,0,1,0,0,0,0,
645,0.11976213181925122,Urgency,0.47116789893281463,.zip,Well_Formed,62,0.9407508592344611,0.16406358826533518,0,1,0,0,0,0,
646,0.890527280739895,Curiosity,0.8216368977104717,.pdf,Well_Formed,137,0.17478128487493383,0.2851865960100478,1,1,0,0,0,1,
647,0.5935924535540487,Reward,0.4592651971732139,none,Poorly_Formed,68,0.874743649656566,0.7928400452735271,1,0,1,0,0,0,287.0
648,0.6791023191444896,Curiosity,0.3577982653254418,.pdf,Poorly_Formed,81,0.7374314414271221,0.9057567906364479,1,1,1,0,1,0,75.0
649,0.7891712386073383,Curiosity,0.4942124472502999,none,Well_Formed,17,0.25283740069028926,0.9750871697076813,0,1,1,0,0,1,54.0
650,0.4984421989290573,Reward,0.8282492524372184,.pdf,Well_Formed,117,0.06728461292151455,0.23228965409645264,0,0,0,0,0,0,
651,0.08692028808742369,Fear,0.33520804737087273,.pdf,Poorly_Formed,50,0.26799726688437797,0.8812975456140917,0,0,0,0,1,0,
652,0.5371065418185478,Urgency,0.1737615931357438,.zip,Poorly_Formed,112,0.9122082367815256,0.32825508927733704,1,0,1,1,0,0,136.0
653,0.5868411180208791,Fear,0.7120140203307808,none,Well_Formed,94,0.6331786748957723,0.11284054451688441,0,0,0,0,0,0,
654,0.74543947418433,Urgency,0.8259782127080818,.pdf,Poorly_Formed,168,0.7210546608978718,0.8700249255201656,1,0,1,0,1,0,17.0
655,0.4316595462296794,Curiosity,0.10063747852353333,.pdf,Poorly_Formed,186,0.25715235110909584,0.6361056346436186,0,1,0,0,0,1,
656,0.12758030279556376,Urgency,0.23987411275594472,.pdf,Poorly_Formed,85,0.7193881555748203,0.16473089608106173,0,0,0,0,0,0,
657,0.28377590579872447,Curiosity,0.1419719897609939,none,Well_Formed,149,0.028121506277923758,0.42983125751300255,0,1,0,0,0,1,
658,0.3630822963986351,Fear,0.3479414115821666,.zip,Well_Formed,146,0.3753213457730138,0.28725769487706765,0,0,0,0,0,0,
659,0.6459172413316012,Curiosity,0.45035097890541265,none,Well_Formed,183,0.6267533485423312,0.736794568710197,0,1,1,0,0,0,245.0
660,0.5707783046689119,Fear,0.7488263369633065,.zip,Well_Formed,157,0.14609656554132022,0.45341623062426806,1,0,0,0,0,0,
661,0.35609672589784624,Reward,0.6511475848816741,.pdf,Well_Formed,152,0.8230035744469347,0.989279945106385,1,1,1,1,1,0,18.0
662,0.9865152487929797,Reward,0.6209285674784312,.zip,Poorly_Formed,74,0.23503129881191864,0.05474498225959512,0,0,0,0,0,0,
663,0.6057748193568872,Reward,0.3523749466096544,.pdf,Well_Formed,109,0.6522811128184463,0.3550152661362467,0,0,0,0,0,0,
664,0.23722679173599448,Curiosity,0.8414475530847599,.pdf,Poorly_Formed,145,0.4051971425753297,0.4819001671099774,0,1,0,0,0,1,
665,0.10178247262040374,Reward,0.47128716739816456,.zip,Well_Formed,18,0.5960435954776472,0.5031335547483198,1,0,0,1,0,0,
666,0.15285913918433203,Urgency,0.9791049380151545,.pdf,Poorly_Formed,42,0.10745055262890812,0.3159358223856368,0,1,0,0,0,1,
667,0.24595772838450813,Fear,0.6341421382957368,none,Poorly_Formed,101,0.016912799921607324,0.729240249097568,1,1,0,0,0,1,
668,0.16068137325955567,Fear,0.12626474156450274,.zip,Poorly_Formed,45,0.9095644273803012,0.8747470734889747,0,0,1,0,1,0,239.0
669,0.18656702405130576,Urgency,0.676177562075434,none,Poorly_Formed,82,0.2696300087671828,0.938719301977863,0,0,1,0,0,0,261.0
670,0.2850951686938471,Curiosity,0.325104015431699,.pdf,Poorly_Formed,17,0.8196770027804591,0.8050933767995262,1,1,1,1,1,0,120.0
671,0.17337359529475482,Curiosity,0.6863271966860974,.pdf,Poorly_Formed,73,0.9993503004722002,0.8505801973065994,0,0,1,0,1,0,56.0
672,0.8967654246264252,Fear,0.06964114816240574,.zip,Well_Formed,14,0.21143125799891116,0.5505453006199955,0,1,0,0,0,1,
673,0.08023374566164221,Reward,0.1748814371759594,.zip,Poorly_Formed,177,0.2651707411833556,0.8258882264268146,0,1,0,0,1,1,
674,0.5245113895702547,Curiosity,0.8557372589057863,.zip,Well_Formed,157,0.6628597876346657,0.3035039091479522,0,0,0,0,0,0,
675,0.4103968269896615,Curiosity,0.2271795570235149,.zip,Well_Formed,132,0.9654486346006212,0.3984787621092144,0,0,1,0,0,0,242.0
676,0.9823786169086064,Urgency,0.83704112524294,.zip,Well_Formed,82,0.9158143481907439,0.3169130138185443,1,1,1,0,0,0,14.0
677,0.11203890216805235,Urgency,0.27927608845441043,.pdf,Well_Formed,148,0.5028755200655849,0.46738733544792543,1,0,0,1,0,0,
678,0.39785559904574164,Reward,0.6428819100587077,none,Well_Formed,120,0.7951102825267247,0.28557961623863637,0,0,0,0,0,0,
679,0.9694704332753689,Curiosity,0.694150573509831,none,Poorly_Formed,120,0.13574585309990106,0.9616114422544468,1,0,0,0,0,0,
680,0.8655071258939803,Curiosity,0.5126547531450529,.pdf,Poorly_Formed,47,0.9774381842040123,0.31284462800566815,0,1,1,0,0,0,90.0
681,0.8170720709492799,Urgency,0.3053106766967313,.zip,Poorly_Formed,107,0.9643532340359865,0.09804453811093983,0,0,0,0,0,0,
682,0.25790282704493983,Curiosity,0.21264437637109612,.zip,Well_Formed,108,0.16372895787917097,0.5268171660504134,0,0,0,0,0,0,
683,0.17088758739006582,Fear,0.03318935456242622,.pdf,Well_Formed,9,0.2994231248031066,0.057099078445176366,0,1,0,0,0,1,
684,0.668643219924431,Urgency,0.3039464012407238,.zip,Poorly_Formed,79,0.10015499750676693,0.11054316630858052,0,0,0,0,0,0,
685,0.9293759891275858,Reward,0.653162790531283,.pdf,Poorly_Formed,155,0.2717175988981797,0.2193893891962463,1,0,0,0,0,0,
686,0.5567628930139298,Urgency,0.9383048184484827,.pdf,Well_Formed,15,0.8159557894152066,0.4643502498821417,0,1,1,0,0,0,182.0
687,0.5716126894698998,Curiosity,0.871204482263052,.pdf,Poorly_Formed,19,0.37831560716525947,0.4332509323090279,0,1,0,0,0,1,
688,0.2799790936602842,Reward,0.7660647765353026,.pdf,Well_Formed,90,0.08839696714675838,0.7996918620027912,0,1,0,0,1,1,
689,0.7694929331919369,Urgency,0.7884473432532987,none,Well_Formed,180,0.34222552477890456,0.7394746538841134,1,0,0,0,0,0,
690,0.18704374855752337,Fear,0.6649849034759953,none,Well_Formed,26,0.9813833342412801,0.4263182939907013,1,1,1,1,0,0,18.0
691,0.3236792364042437,Fear,0.260286857566003,.pdf,Well_Formed,154,0.6296835952592029,0.3337042075756299,0,0,0,0,0,0,
692,0.4254364386164168,Urgency,0.9071950307058299,none,Well_Formed,154,0.41616094640615775,0.3164687840614986,0,0,0,0,0,0,
693,0.507610378684455,Fear,0.670732311905834,none,Poorly_Formed,174,0.16653851349727,0.773995087294009,0,0,0,0,0,0,
694,0.24240973241508024,Fear,0.56044063098044,.pdf,Well_Formed,92,0.9861767972836948,0.05207240622126974,0,0,0,0,0,0,
695,0.11483682473920354,Fear,0.11098946921348107,.pdf,Well_Formed,177,0.8208490092631288,0.012821649510605826,0,1,0,0,0,0,
696,0.6106200424416326,Reward,0.4470555438064254,.pdf,Poorly_Formed,82,0.2814773024509194,0.795544391926648,0,0,0,0,1,0,
697,0.28863055324025577,Fear,0.4603582712019263,none,Poorly_Formed,181,0.07006869572118946,0.4771463759890493,0,1,0,0,0,1,
698,0.5812382214226123,Fear,0.86456360952267,none,Poorly_Formed,131,0.05662555737755803,0.13088113855357597,0,1,0,0,0,1,
699,0.1543627152742023,Fear,0.5466482201877885,.zip,Poorly_Formed,194,0.12037814950553383,0.23556593459450126,0,1,0,0,0,1,
700,0.4811401018548175,Reward,0.38040054897040965,.pdf,Well_Formed,42,0.5807685836144216,0.9325039530973825,1,0,1,0,1,0,266.0
701,0.5325894325515859,Urgency,0.9768003285106593,.pdf,Well_Formed,19,0.9287634212054924,0.859502975624898,1,1,1,1,1,0,148.0
702,0.05182353682242691,Curiosity,0.11072059332631567,.pdf,Poorly_Formed,17,0.4967434280059845,0.7097850502239725,0,0,1,0,1,0,64.0
703,0.3366042781939206,Fear,0.4225484283119446,.zip,Poorly_Formed,161,0.8429454824561972,0.48222523033732656,0,0,1,0,0,0,272.0
704,0.13441467693897424,Urgency,0.04202467517140529,none,Well_Formed,76,0.4458866198598078,0.5203236261913857,0,1,0,0,0,1,
705,0.06337497047276774,Fear,0.7399041207669304,.pdf,Poorly_Formed,177,0.7085835457678252,0.9752445352839586,0,0,1,0,1,0,7.0
706,0.9899602323899452,Reward,0.9180765521991506,none,Poorly_Formed,184,0.7318727372865008,0.9657704438842871,1,0,1,0,0,0,67.0
707,0.32235384497472297,Urgency,0.28003732955048943,none,Well_Formed,63,0.17396370590333865,0.21526904578583428,0,1,0,0,0,1,
708,0.8098744458546349,Reward,0.8583416767991209,none,Well_Formed,131,0.36121605897581177,0.8111045663053181,1,0,0,0,0,0,
709,0.25464065476376385,Fear,0.29221823046189777,.pdf,Poorly_Formed,107,0.6373021565380239,0.1972426661670168,1,1,0,1,0,0,
710,0.6815027222239293,Fear,0.9107701616439152,.pdf,Poorly_Formed,49,0.07069660818436618,0.2135374778839514,0,0,0,0,0,0,
711,0.7602278598896866,Reward,0.7539619035967839,.zip,Poorly_Formed,55,0.3615401877629566,0.6760930341645768,0,0,0,0,0,0,
712,0.5956387406078443,Curiosity,0.8049067768414386,.pdf,Well_Formed,154,0.5347994662811925,0.4050010985875484,0,0,0,0,0,0,
713,0.47157618855015837,Reward,0.0180065556004545,.zip,Well_Formed,99,0.9962244930446387,0.9315444071065202,0,0,1,0,1,0,175.0
714,0.41184091414726853,Fear,0.962810357074026,.pdf,Poorly_Formed,200,0.47453356262244073,0.08900973489600883,0,0,0,0,0,0,
715,0.3488682665429953,Reward,0.7266709920703233,.zip,Well_Formed,52,0.8160567571143236,0.511525640809493,0,1,1,0,0,0,130.0
716,0.9295291442478258,Curiosity,0.3047510953861333,.zip,Well_Formed,100,0.43206728506661773,0.9185215304431212,1,1,1,0,1,1,259.0
717,0.8306194077877291,Reward,0.8293946648588469,.zip,Poorly_Formed,117,0.7963907226197089,0.9041136604795051,0,1,1,0,1,0,76.0
718,0.9650269106665126,Curiosity,0.28152119841492995,.zip,Poorly_Formed,118,0.5954148016201084,0.15652921341574122,0,0,0,0,0,0,
719,0.12429722348554473,Curiosity,0.872753839566128,none,Well_Formed,7,0.8865954415023983,0.36663770009645646,1,1,1,1,0,0,208.0
720,0.7308674752036443,Reward,0.11258039041193701,none,Poorly_Formed,46,0.4109425523501099,0.6191214000466962,1,1,0,0,0,1,
721,0.9383404568210378,Reward,0.7036859774607958,.pdf,Poorly_Formed,46,0.6043044198214789,0.15939488477140218,0,1,0,0,0,0,
722,0.18123306616566015,Urgency,0.5406984766449103,.zip,Well_Formed,100,0.6300186806188274,0.9680221720457387,1,0,1,1,1,0,221.0
723,0.0664962673667775,Fear,0.09653447019544081,.zip,Well_Formed,144,0.4173829418004733,0.9147493287276603,0,1,1,0,1,1,249.0
724,0.741120649290059,Curiosity,0.24189382825883898,.zip,Well_Formed,152,0.14431204368748152,0.16695017903446918,0,1,0,0,0,1,
725,0.5744731131799119,Urgency,0.01240403627731479,.zip,Well_Formed,189,0.09355940691233555,0.12115546126098542,0,0,0,0,0,0,
726,0.8418287767582721,Reward,0.46876796546450583,none,Well_Formed,54,0.0166715505996331,0.0854084828082653,0,1,0,0,0,1,
727,0.1397723766262895,Fear,0.3012652607600004,.zip,Poorly_Formed,62,0.8735342642452146,0.9094436640366311,1,0,1,1,1,0,203.0
728,0.7952673118598902,Urgency,0.5983574842977588,.pdf,Well_Formed,129,0.23647491223869455,0.1936238097954608,1,1,0,0,0,1,
729,0.20162732004774453,Curiosity,0.2972378077086172,.zip,Poorly_Formed,49,0.21150674928176805,0.4162849285443547,1,1,0,0,0,1,
730,0.1636559428657045,Urgency,0.2999191115069847,.zip,Poorly_Formed,25,0.7360354004260655,0.448851365652003,0,1,0,0,0,0,
731,0.16426579793099294,Curiosity,0.7431931987316034,.pdf,Well_Formed,10,0.32001611308739175,0.5990110442135675,0,0,0,0,0,0,
732,0.8145747202313821,Reward,0.04814283597835345,.pdf,Well_Formed,118,0.5060446924118366,0.07173534374742496,0,0,0,0,0,0,
733,0.6651972206962001,Fear,0.9028949951919872,.zip,Poorly_Formed,144,0.1625110652974563,0.22675861740051595,0,1,0,0,0,1,
734,0.5230654247691193,Fear,0.8522638743911815,.zip,Well_Formed,186,0.9597457214619692,0.931490386918926,1,0,1,1,1,0,200.0
735,0.3588304841235025,Fear,0.6678046832264065,.pdf,Poorly_Formed,200,0.8515814000172374,0.9084101072685695,1,0,1,1,1,0,208.0
736,0.8772005408131083,Reward,0.5932215701073843,.zip,Poorly_Formed,157,0.8637896229650033,0.7812906474056922,0,1,1,0,1,0,261.0
737,0.3924451074226354,Curiosity,0.8923024981396522,.zip,Poorly_Formed,92,0.4067737485720052,0.019401245618215435,0,0,0,0,0,0,
738,0.8165994394715771,Reward,0.18533017952871444,none,Well_Formed,134,0.7623612137071728,0.3270067684961021,0,0,0,0,0,0,
739,0.4391349085702184,Fear,0.07896916219082861,.pdf,Well_Formed,144,0.14387615538978016,0.6279587353429078,0,0,0,0,0,0,
740,0.3769444294249076,Reward,0.2395101699095381,.pdf,Poorly_Formed,148,0.008619002591780278,0.2751902117734757,0,0,0,0,0,0,
741,0.46267978566960644,Reward,0.7945782787001903,.pdf,Well_Formed,80,0.019972932578028124,0.9095866950537773,0,1,0,0,1,1,
742,0.3013778741641421,Reward,0.03467026672648332,.pdf,Poorly_Formed,71,0.5866017374045605,0.6338894618324419,0,1,1,0,0,0,63.0
743,0.7476093801762511,Curiosity,0.5828068350834896,.pdf,Well_Formed,78,0.4553949052479408,0.0719067173164456,0,1,0,0,0,1,
744,0.5027203900924792,Urgency,0.9954375161913099,.pdf,Poorly_Formed,43,0.5180153489085197,0.909005588835703,0,1,1,0,1,0,123.0
745,0.2322126951468173,Urgency,0.8556960938375394,none,Poorly_Formed,154,0.007463140417219405,0.9577666581762225,0,1,0,0,0,1,
746,0.8995745732745685,Reward,0.5214456890435895,.zip,Well_Formed,90,0.4226866196574257,0.07771241839172549,1,1,0,0,0,1,
747,0.3838912213732114,Urgency,0.06364090928664234,.pdf,Poorly_Formed,78,0.7180681612008608,0.5323602348613149,0,0,1,0,0,0,12.0
748,0.5435528611139886,Urgency,0.8313735143857098,.pdf,Poorly_Formed,199,0.44269370196743585,0.30336428221417044,1,1,0,0,0,1,
749,0.9064721109645469,Reward,0.5989785081772105,none,Well_Formed,161,0.7322192063122223,0.39283907648140237,0,0,0,0,0,0,
750,0.6242379959139921,Reward,0.11493299705956683,.pdf,Well_Formed,26,0.23301896439683478,0.1796512179553419,0,1,0,0,0,1,
751,0.11689804070836407,Fear,0.0938572848233562,.pdf,Poorly_Formed,121,0.8131420044817255,0.5780721020124125,0,1,1,0,0,0,76.0
752,0.9398321236134751,Urgency,0.9096268194365924,.zip,Poorly_Formed,45,0.5884312404534523,0.9579793532488906,0,0,1,0,1,0,117.0
753,0.6277080530714179,Curiosity,0.6692002629380784,.pdf,Poorly_Formed,63,0.21076309942990623,0.503072600271609,1,1,0,0,0,1,
754,0.3349056146570861,Reward,0.8292867993167555,.zip,Well_Formed,195,0.23672047585383293,0.08291458139448116,0,0,0,0,0,0,
755,0.13927207266338726,Fear,0.8789789002822673,.pdf,Poorly_Formed,180,0.628030464569537,0.6200013334774084,1,1,1,1,0,0,121.0
756,0.794025189270296,Curiosity,0.5717723520483222,.zip,Well_Formed,68,0.8299395932124434,0.34022299445125703,1,0,0,0,0,0,
757,0.6200727559285135,Urgency,0.5174463517550413,.pdf,Well_Formed,154,0.4156277820291552,0.8559251895912978,0,1,1,0,1,1,151.0
758,0.5334610919763215,Fear,0.4304274103209902,.zip,Poorly_Formed,2,0.2583004291275922,0.4346781483164702,0,0,0,0,0,0,
759,0.8938925830509576,Reward,0.3169465877911193,.pdf,Poorly_Formed,142,0.8670116069106004,0.1928396089422456,1,0,0,0,0,0,
760,0.7885972112245307,Curiosity,0.43459596085871177,none,Poorly_Formed,108,0.6692682917508349,0.19110562269114495,0,0,0,0,0,0,
761,0.15167487973275118,Reward,0.7738796557301564,.zip,Poorly_Formed,30,0.4480854872830765,0.7687641807211604,1,0,1,0,1,0,249.0
762,0.31172206779554823,Urgency,0.6019234310151316,.pdf,Well_Formed,49,0.48790019527930184,0.2655875983073599,0,0,0,0,0,0,
763,0.24848913981446574,Curiosity,0.8925232899548461,.pdf,Poorly_Formed,140,0.2042564679363964,0.767233394159223,0,1,0,0,1,1,
764,0.743946292572677,Urgency,0.4433800143791877,.zip,Poorly_Formed,44,0.6268026300648439,0.20588731076659939,0,0,0,0,0,0,
765,0.03353243473577938,Urgency,0.607089578718754,none,Well_Formed,161,0.35874251054288864,0.3216863687013094,0,0,0,0,0,0,
766,0.5698896848713165,Fear,0.6313075530919887,.zip,Poorly_Formed,13,0.9956451766743493,0.4654869724396994,1,0,1,1,0,0,31.0
767,0.7624586857406905,Reward,0.5916971623063255,.pdf,Well_Formed,78,0.48018351526188785,0.9431958496934507,0,1,1,0,1,1,292.0
768,0.8767656367617495,Curiosity,0.7026337730855163,.pdf,Poorly_Formed,126,0.4858856061896132,0.9317314247538246,1,1,1,0,1,1,261.0
769,0.34208174871590746,Urgency,0.23743346837480628,.pdf,Well_Formed,98,0.5658517874106719,0.2068718754222878,0,1,0,0,0,0,
770,0.8212573046720129,Urgency,0.5123637775457907,.pdf,Well_Formed,26,0.9167560031187467,0.3582190412430728,0,1,1,0,0,0,141.0
771,0.11063173695520723,Curiosity,0.10422480280834767,.zip,Well_Formed,149,0.8008180998597503,0.14939938845377232,0,0,0,0,0,0,
772,0.8464522917345182,Urgency,0.38451132764481255,.zip,Well_Formed,156,0.4511300697978414,0.5099850793134971,0,0,0,0,0,0,
773,0.12748866233198242,Fear,0.4876670686212644,none,Poorly_Formed,48,0.718699265972796,0.4605825506946666,0,0,0,0,0,0,
774,0.39728729056036727,Fear,0.6522242595454725,.pdf,Poorly_Formed,168,0.5862354987807616,0.9007601624507324,0,1,1,0,1,0,34.0
775,0.7972953657795536,Fear,0.9505310525862035,none,Well_Formed,66,0.4923670487012489,0.9300053777910726,1,1,1,0,0,1,88.0
776,0.14991742734877378,Fear,0.6006510665483559,none,Well_Formed,87,0.19231577278435052,0.3835673910072921,0,0,0,0,0,0,
777,0.22925139523264149,Urgency,0.7435939161765598,none,Poorly_Formed,79,0.4639362634548909,0.49173794301898943,0,0,0,0,0,0,
778,0.7222525683930663,Curiosity,0.5062660594952028,.pdf,Poorly_Formed,23,0.24581858702257464,0.8962362491461331,1,0,0,0,1,0,
779,0.7200365365460744,Curiosity,0.6341040313763313,.pdf,Poorly_Formed,81,0.9148421498516547,0.8067078077450615,1,0,1,0,1,0,265.0
780,0.6411476328852973,Curiosity,0.07093221613377343,none,Poorly_Formed,48,0.33540681349634693,0.0036563113446492768,0,1,0,0,0,1,
781,0.6939484444671,Curiosity,0.254391580841847,.pdf,Poorly_Formed,124,0.9522640145333723,0.3200595641835825,0,0,1,0,0,0,168.0
782,0.5427244433475962,Reward,0.3618530932051387,.zip,Well_Formed,130,0.5330552900947112,0.4217742419361259,1,1,0,0,0,0,
783,0.25179905890695276,Curiosity,0.47249335500651357,none,Poorly_Formed,84,0.6315443786761603,0.22971628368323171,0,0,0,0,0,0,
784,0.34569599350391944,Reward,0.045648745502383736,none,Poorly_Formed,20,0.5429404444893278,0.19957161589593875,0,1,0,0,0,0,
785,0.18159771680142567,Reward,0.14002409755331768,.pdf,Well_Formed,187,0.1293806169667009,0.03778450659567967,0,1,0,0,0,1,
786,0.9084505613336283,Fear,0.2768143077913058,.zip,Well_Formed,46,0.37582121900794097,0.6433697250697605,1,1,0,0,0,1,
